CLAVE,irs_value,i_sdsalud,irs_wave
21069,0.2829497,54.99941,2010
21070,0.8376359,56.0289,2010
21071,-0.1736203,45.65589,2010
21072,1.649536,35.36873,2010
21073,-0.1534799,34.8312,2010
21074,-0.6220843,55.83466,2010
21075,0.9321039,35.27132,2010
21076,0.627489,45.36326,2010
21077,1.790824,50,2010
21078,1.752266,31.5191,2010
21079,-0.2727036,40.10554,2010
21080,1.043226,68.79633,2010
21081,0.1552028,23.92422,2010
21082,-0.3927142,30.3225,2010
21083,0.8193697,57.0323,2010
21084,1.476626,44.57495,2010
21085,-0.6442943,54.38124,2010
21086,0.6510473,39.05316,2010
21087,0.6172385,26.79671,2010
21088,0.5896447,30.33928,2010
21089,0.9638312,49.11903,2010
21090,-0.1538207,53.42503,2010
21091,-0.7538433,40.32116,2010
21092,0.6140528,42.82979,2010
21093,0.5522181,58.63268,2010
21094,-0.2869514,43.10225,2010
21095,-0.0126804,95.24794,2010
21096,-0.092497,29.96582,2010
21097,-0.6545326,48.82672,2010
21098,0.6037825,47.21775,2010
21099,0.5586423,43.4684,2010
21100,0.9195761,39.18822,2010
21101,0.4304983,51.77876,2010
21102,0.0431871,70.36883,2010
21103,0.5537363,59.11133,2010
21104,-0.0557373,44.78602,2010
21105,0.1693533,54.71503,2010
21106,0.697507,70.06999,2010
21107,1.702766,37.90053,2010
21108,-0.2854378,39.9457,2010
21109,0.8208122,51.34833,2010
21110,0.5178051,37.15578,2010
21111,0.817102,31.52699,2010
21112,0.3797345,51.27904,2010
21113,-0.1501414,55.41984,2010
21114,-1.279946,42.33056,2010
21115,0.5751172,61.91071,2010
21116,1.204396,41.60752,2010
21117,-0.6874385,36.23683,2010
21118,0.2458332,72.25766,2010
21119,-0.935978,50.37585,2010
21120,1.295033,44.34442,2010
21121,0.7975383,44.61131,2010
21122,-0.2839491,62.32761,2010
21123,1.621815,97.25728,2010
21124,0.5928003,56.50339,2010
21125,-0.7234145,59.71848,2010
21126,0.430289,81.10195,2010
21127,0.4717489,79.6664,2010
21128,0.0534065,53.60455,2010
21129,0.2179391,56.30364,2010
21130,-0.1188521,57.08431,2010
21131,-0.0529162,93.23394,2010
21132,-0.8614168,57.25027,2010
21133,-0.6475087,18.89401,2010
21134,-0.4764769,62.6204,2010
21135,0.4495589,32.08191,2010
21136,-1.155299,39.03259,2010
21137,0.3598418,63.72346,2010
21138,0.237765,68.23791,2010
21139,-0.1992577,42.9094,2010
21140,-0.8103321,54.45753,2010
21141,-0.3180424,42.20913,2010
21142,0.3779711,85.27985,2010
21143,-0.5570701,54.46004,2010
21144,0.2448349,68.06735,2010
21145,1.562107,37.46121,2010
21146,0.7116491,60.75515,2010
21147,0.6578948,47.52692,2010
21148,0.420682,51.55473,2010
21149,0.2841409,50.51153,2010
21150,0.8570535,52.01133,2010
21151,-0.278374,73.39072,2010
21152,0.2145659,57.24415,2010
21153,-0.2279518,55.32146,2010
21154,-0.2920083,63.45028,2010
21155,-0.225668,40.05535,2010
21156,-0.6251292,46.54936,2010
21157,0.2734741,51.20939,2010
21158,0.8336506,64.57472,2010
21159,0.9651376,76.11829,2010
21160,-0.2133868,38.35309,2010
21161,0.109412,49.11062,2010
21162,1.250421,29.28841,2010
21163,0.206587,59.68664,2010
21164,-0.2349896,62.32264,2010
21165,0.7250977,37.77388,2010
21166,-0.0159706,51.41509,2010
21167,1.454545,45.38086,2010
21168,0.722277,30.30395,2010
21169,0.4098279,41.29309,2010
21170,0.267777,40.07322,2010
21171,-0.5921575,44.10104,2010
21172,0.6657027,67.03369,2010
21173,-0.8279676,33.01107,2010
21174,-0.7358131,47.57822,2010
21175,0.3268825,65.83053,2010
21176,-0.4443837,33.54363,2010
21177,0.5835154,55.08826,2010
21178,1.091025,60.75957,2010
21179,0.2102716,47.85424,2010
21180,-0.1843326,53.81456,2010
21181,-0.382903,46.92934,2010
21182,0.0395643,43.63749,2010
21183,1.193736,77.03016,2010
21184,0.8244726,43.31876,2010
21185,0.0959274,59.69777,2010
21186,0.0851125,43.98097,2010
21187,1.060648,39.37211,2010
21188,0.8000455,70.31947,2010
21189,-0.0249884,63.51454,2010
21190,0.1373596,87.53247,2010
21191,0.0810101,44.33748,2010
21192,0.3095784,19.63898,2010
21193,0.8732772,50.19225,2010
21194,-0.0300797,57.48655,2010
21195,1.816738,60.82504,2010
21196,0.2272073,45.42147,2010
21197,-0.0394036,63.6764,2010
21198,0.1147131,55.60032,2010
21199,0.527548,58.41203,2010
21200,1.032944,47.1235,2010
21201,-0.159265,43.04989,2010
21202,1.2284,29.71671,2010
21203,0.5112479,40.43643,2010
21204,0.1557511,74.31461,2010
21205,0.1785026,68.22336,2010
21206,0.4481143,42.54261,2010
21207,0.4031031,66.2276,2010
21208,-0.1127907,40.60108,2010
21209,0.4735156,51.82482,2010
21210,0.4026348,16.33381,2010
21211,-0.6868924,43.32427,2010
21212,1.183398,50.15433,2010
21213,0.8694364,48.52354,2010
21214,-0.0292292,46.44997,2010
21215,0.5647789,20.54795,2010
21216,0.799323,26.86624,2010
21217,2.314835,53.66555,2010
22001,0.5286372,24.59122,2010
22002,0.6823555,10.63374,2010
22003,-0.3565933,15.68552,2010
22004,0.0800891,22.87522,2010
22005,-0.2206602,26.18487,2010
22006,-1.51331,25.24585,2010
22007,-0.4803329,34.32836,2010
22008,-0.2352753,30.71666,2010
22009,-0.4510443,16.34834,2010
22010,-0.005231,14.57675,2010
22011,-0.7282953,24.54791,2010
22012,-0.7230355,25.39787,2010
22013,0.3219113,16.60431,2010
22014,-1.475218,25.70305,2010
22015,0.3466017,13.88607,2010
22016,-1.168057,24.9248,2010
22017,-0.780359,35.26406,2010
22018,0.3011963,19.49037,2010
23001,-1.392879,25.86283,2010
23002,-0.1895747,25.23659,2010
23003,-0.7465344,27.74795,2010
23004,-1.118997,23.48244,2010
23005,-1.275878,32.02355,2010
23006,-0.1309332,20.52572,2010
23007,-0.2060291,26.27403,2010
23008,-1.186703,34.56029,2010
23009,-0.65289,45.59672,2010
24001,0.2684639,39.60524,2010
24002,0.4326793,17.9697,2010
24003,1.745916,17.83734,2010
24004,0.3156452,63.72858,2010
24005,-0.759267,24.5551,2010
24006,-0.0929419,19.60683,2010
24007,-0.8221807,11.91236,2010
24008,-0.7675118,35.43984,2010
24009,-1.096515,36.08555,2010
24010,-0.1767592,19.43939,2010
24011,-0.7403325,25.90057,2010
24012,0.9909379,48.85688,2010
24013,-1.0052,24.97481,2010
24014,0.8530278,38.65413,2010
24015,-0.3335911,28.94314,2010
24016,-0.4769601,24.87659,2010
24017,0.716355,43.73677,2010
24018,0.6555251,22.08869,2010
24019,0.1441296,25.21649,2010
24020,-1.248176,18.32783,2010
24021,-0.1483716,28.835,2010
24022,0.106512,23.6612,2010
24023,0.0023271,30.0503,2010
24024,-0.59348,26.09873,2010
24025,-0.2976816,28.88705,2010
24026,0.9355458,38.29606,2010
24027,-0.2298623,26.44774,2010
24028,-1.547329,24.42739,2010
24029,0.7639192,27.66665,2010
24030,-0.1519074,30.55251,2010
24031,2.130635,62.31517,2010
24032,0.2406889,23.16372,2010
24033,-0.3978696,18.24296,2010
24034,0.0304099,38.334,2010
24035,-1.536091,23.10231,2010
24036,0.2108172,29.33652,2010
24037,0.4019799,37.17207,2010
24038,0.5083662,15.81639,2010
24039,0.8002906,30.05464,2010
24040,-0.5381107,21.98598,2010
24041,0.7889565,18.73964,2010
24042,-0.4542812,23.80754,2010
24043,0.1446454,29.16667,2010
24044,0.0637716,20.74158,2010
24045,0.0066853,29.47143,2010
24046,0.4772896,38.59402,2010
24047,0.3802589,10.72707,2010
24048,-1.007149,10.59813,2010
24049,0.060204,32.68298,2010
24050,-0.1831577,26.10986,2010
24051,-0.262062,47.42538,2010
24052,-0.0255954,20.37547,2010
24053,0.2164878,35.84298,2010
24054,0.586628,17.85312,2010
24055,-0.0180392,29.99675,2010
24056,0.1618919,27.50515,2010
24057,0.6514849,19.41648,2010
24058,-0.7883459,23.32764,2010
25001,-1.373443,23.40577,2010
25002,-1.24814,17.61385,2010
25003,0.8590006,19.79399,2010
25004,-0.5651452,20.64367,2010
25005,-0.1612125,16.47002,2010
25006,-1.407468,25.52275,2010
25007,0.3787063,23.80447,2010
25008,-0.6510059,23.98909,2010
25009,-0.8563223,21.18749,2010
25010,-0.5099264,24.05676,2010
25011,-1.047476,25.16054,2010
25012,-1.415861,25.15179,2010
25013,-0.5272205,20.02748,2010
25014,-0.7339818,21.88943,2010
25015,-1.445761,25.27281,2010
25016,-0.4965422,19.53656,2010
25017,-0.1662625,30.93156,2010
25018,-0.8778127,22.96778,2010
26001,-1.237015,20.40197,2010
26002,-1.314474,37.1604,2010
26003,0.125077,17.34757,2010
26004,-1.02614,41.09846,2010
26005,-0.7269318,26.33679,2010
26006,-1.07026,17.94534,2010
26007,-1.51563,24,2010
26008,-1.167868,23.72205,2010
26009,-0.5206663,24.23469,2010
26010,-0.8385229,31.22018,2010
26011,-1.056538,25.57716,2010
26012,-0.70873,28.81995,2010
26013,-1.354328,13.73025,2010
26014,-1.228976,28.0618,2010
26015,-1.082963,43.60385,2010
26016,-1.289989,14.59716,2010
26017,-1.123584,29.11609,2010
26018,-1.503748,21.82331,2010
26019,-1.692092,19.8324,2010
26020,-0.9102938,32.76604,2010
26021,-0.3718249,36.38003,2010
26022,-0.0698728,23.17328,2010
26023,-1.444187,12.74756,2010
26024,-1.382133,17.95818,2010
26025,-1.235011,21.46644,2010
26026,-0.3912717,21.50963,2010
26027,-1.373648,28.55655,2010
26028,-1.452056,18.43478,2010
26029,-1.117769,20.29886,2010
26030,-1.521375,22.64828,2010
26031,-0.8986537,25.7037,2010
26032,-1.324442,25.05198,2010
26033,-0.7277563,17.85584,2010
26034,-1.483907,11.95841,2010
26035,-1.087902,37.39851,2010
26036,-1.442611,27.2461,2010
26037,-0.9142309,37.03704,2010
26038,-1.613459,7.58547,2010
26039,-1.367109,46.57085,2010
26040,-0.4714671,30.08289,2010
26041,-1.622029,14.6812,2010
26042,-1.015556,18.39801,2010
26043,-1.429249,26.52752,2010
26044,-0.9953265,39.84962,2010
26045,-0.4897678,22.72411,2010
26046,-1.069182,31.37698,2010
26047,-1.178072,22.75032,2010
26048,-1.13069,31.8789,2010
26049,0.8733848,55.95948,2010
26050,-0.9783212,34.77173,2010
26051,-0.1255058,24.9713,2010
26052,-0.8217614,37.6412,2010
26053,-1.311406,10.10101,2010
26054,-0.4398525,58.73984,2010
26055,-1.167038,42.15775,2010
26056,0.1581823,47.79289,2010
26057,-0.9266648,36.90773,2010
26058,-1.37334,22.44911,2010
26059,-1.048504,50.95095,2010
26060,-0.9733991,22.53052,2010
26061,-0.7311994,35.98131,2010
26062,-0.8372827,40.41035,2010
26063,-1.179135,6.95971,2010
26064,-0.5476884,21.08608,2010
26065,-0.8578312,19.48127,2010
26066,-1.311348,19.52096,2010
26067,-1.414976,19.21749,2010
26068,-1.104963,24.16268,2010
26069,0.1641762,52.6133,2010
26070,-1.040372,49.00332,2010
26071,-0.7932864,23.71757,2010
26072,-0.476168,27.80843,2010
27001,-0.4990452,13.93398,2010
27002,-0.6826993,28.82555,2010
27003,-0.4218799,28.76212,2010
27004,-1.468167,25.88767,2010
27005,-0.756577,31.53339,2010
27006,-0.6064435,30.09667,2010
27007,-1.236424,15.64469,2010
27008,-0.3217424,27.10935,2010
27009,-1.019615,19.57627,2010
27010,-1.010495,27.98359,2010
27011,-0.5997338,15.28583,2010
27012,-0.6999947,19.36173,2010
27013,-1.233219,20.54647,2010
27014,-1.18094,23.46571,2010
27015,-0.4352383,16.04466,2010
27016,-0.6062949,15.9873,2010
27017,-0.7440042,22.24729,2010
28001,-0.9067874,10.53853,2010
28002,-0.6747189,14.73363,2010
28003,-1.199273,25.36073,2010
28004,-0.6563923,14.00644,2010
28005,-0.2095498,33.14448,2010
28006,0.6402713,9.54688,2010
28007,-1.1235,42.75095,2010
28008,0.508552,18.9012,2010
28009,-1.570443,20.33506,2010
28010,-0.1854988,21.63103,2010
28011,-0.5659024,12.94104,2010
28012,-0.4399737,19.37838,2010
28013,-0.2729534,19.17747,2010
28014,-1.176983,25.24012,2010
28015,-1.038351,41.74326,2010
28016,-0.5076669,20.96835,2010
28017,-0.4060837,6.56074,2010
28018,-1.052371,10.32622,2010
28019,-0.3859876,12.26562,2010
28020,-0.1138805,20.00775,2010
28021,-1.277446,10.37205,2010
28022,-1.211934,25.86178,2010
28023,0.0142584,28.96247,2010
28024,-1.420632,35.76229,2010
28025,-1.397185,32.11179,2010
28026,0.442888,7.45589,2010
28027,-1.381482,27.96114,2010
28028,-0.7673306,12.45194,2010
28029,-0.4846183,18.56966,2010
28030,-0.9418301,16.88302,2010
28031,-0.1003901,10.91922,2010
28032,-1.383493,23.42324,2010
28033,-1.061462,29.5005,2010
28034,0.1246471,12.29236,2010
28035,-0.5555428,19.34813,2010
28036,0.8989697,5.43162,2010
28037,-0.3146393,22.65789,2010
28038,-1.601305,23.30367,2010
28039,-0.0158473,11.04019,2010
28040,-1.099485,22.00095,2010
28041,-1.541334,13.58583,2010
28042,-0.1302997,30.63648,2010
28043,-0.8918219,13.30913,2010
29001,-1.080905,35.10886,2010
29002,-1.278961,35.06474,2010
29003,-0.4795034,22.16683,2010
29004,-0.2006165,28.13304,2010
29005,-1.328782,37.31109,2010
29006,-1.002149,27.15647,2010
29007,-0.0333886,18.74675,2010
29008,-0.4711084,20.73733,2010
29009,-0.8218207,26.7272,2010
29010,-0.9992099,43.18433,2010
29011,-1.032259,32.04201,2010
29012,-0.4033259,24.94345,2010
29013,-0.6614694,34.95922,2010
29014,-0.6380781,32.50955,2010
29015,-0.8841791,34.33252,2010
29016,-0.7048172,32.82285,2010
29017,-0.1880284,67.49487,2010
29018,-0.5751877,33.47395,2010
29019,-0.8351677,47.93591,2010
29020,-0.843581,20.20297,2010
29021,-0.9182092,26.74279,2010
29022,-0.9080938,47.92506,2010
29023,-0.6251511,54.10863,2010
29024,-0.9719626,38.94858,2010
29025,-0.3020328,50.61984,2010
29026,-0.8990062,34.76737,2010
29027,-0.4311119,54.38238,2010
29028,-0.6506349,49.16247,2010
29029,-0.8779733,43.96271,2010
29030,-0.294417,23.82577,2010
29031,-0.9347914,32.73296,2010
29032,-0.8815271,45.70508,2010
29033,-1.492684,36.54658,2010
29034,-0.4954425,28.79892,2010
29035,-0.7835852,26.4627,2010
29036,-1.280357,38.64727,2010
29037,0.0211214,34.76411,2010
29038,-0.9298568,32.98884,2010
29039,-0.7886747,32.99187,2010
29040,-0.6244092,34.5607,2010
29041,-0.8691957,45.65693,2010
29042,-1.061337,40.82415,2010
29043,-1.253953,33.53284,2010
29044,-0.9589648,40.62193,2010
29045,-0.7925953,22.66573,2010
29046,-0.4625292,21.1288,2010
29047,-0.8213186,20.62116,2010
29048,-0.5453017,44.76655,2010
29049,-0.9348339,55.74645,2010
29050,-0.5382366,49.56478,2010
29051,-0.862039,42.55795,2010
29052,-0.4190542,35.22968,2010
29053,-0.7494591,57.13239,2010
29054,-1.048625,38.17641,2010
29055,-0.8451987,37.16908,2010
29056,-0.7164439,54.89281,2010
29057,-0.8852309,59.59991,2010
29058,-0.6738456,37.56256,2010
29059,-0.5756674,48.8723,2010
29060,-0.6389349,46.19026,2010
30001,0.1382414,52.55989,2010
30002,-0.2485055,52.64181,2010
30003,-0.2615769,47.28039,2010
30004,-0.5725008,57.13763,2010
30005,-0.216126,12.75102,2010
30006,0.8012636,51.75702,2010
30007,0.2698465,30.18959,2010
30008,1.192377,76.73099,2010
30009,-0.2401456,66.04205,2010
30010,0.7171875,58.30187,2010
30011,-0.6838248,33.14984,2010
30012,-0.2283831,27.26058,2010
30013,-0.9387305,30.73181,2010
30014,-0.2949853,33.1835,2010
30015,-0.1053179,32.93963,2010
30016,-1.033331,39.37255,2010
30017,-0.5618837,51.40303,2010
30018,1.600669,85.3645,2010
30019,1.74727,7.70642,2010
30020,1.820653,6.9829,2010
30021,-0.3282092,28.51736,2010
30022,0.6808148,39.53048,2010
30023,0.4473799,56.14191,2010
30024,0.6652165,41.31253,2010
30025,1.103248,49.74858,2010
30026,-1.021861,43.09849,2010
30027,1.195677,80.75725,2010
30028,-1.492339,30.70449,2010
30029,1.613436,63.46198,2010
30030,-0.497601,39.68357,2010
30031,0.5903642,34.70851,2010
30032,0.007076,37.14733,2010
30033,0.425263,45.61598,2010
30034,-1.143284,29.4756,2010
30035,0.7049759,60.49093,2010
30036,0.0601035,39.84707,2010
30037,0.7559017,35.69782,2010
30038,-0.8965608,41.41944,2010
30039,-1.297961,28.01383,2010
30040,-0.9113087,31.87111,2010
30041,0.6130854,18.75,2010
30042,0.3016306,49.28422,2010
30043,0.6835875,33.83744,2010
30044,-0.9629967,40.58644,2010
30045,-0.7766109,29.06251,2010
30046,0.4301193,36.28415,2010
30047,1.323429,80.06856,2010
30048,-0.8722401,33.24612,2010
30049,-0.0617668,41.80619,2010
30050,1.178846,44.02272,2010
30051,0.5675345,55.27908,2010
30052,-0.0909102,29.7982,2010
30053,-0.4488159,41.02418,2010
30054,-0.5790374,20.47419,2010
30055,0.6068346,46.98242,2010
30056,0.8389638,29.07287,2010
30057,0.8012112,52.59287,2010
30058,0.9912278,66.30898,2010
30059,-0.2380619,49.46102,2010
30060,0.4528182,48.33181,2010
30061,0.4883073,39.39116,2010
30062,0.7239673,64.75996,2010
30063,0.9678417,56.51552,2010
30064,0.6914064,14.19388,2010
30065,-0.9353136,43.78301,2010
30066,0.3897322,38.7545,2010
30067,1.305545,21.78706,2010
30068,-0.9760575,37.48431,2010
30069,-0.3017761,42.63541,2010
30070,0.4147637,43.77633,2010
30071,0.0017758,54.85787,2010
30072,0.9126591,46.98772,2010
30073,0.5247508,49.19926,2010
30074,-0.6339318,28.71111,2010
30075,0.2325868,44.70533,2010
30076,2.021876,71.33701,2010
30077,-0.2487608,45.28373,2010
30078,1.099196,21.18304,2010
30079,0.5127818,32.85155,2010
30080,0.8595676,61.76017,2010
30081,0.0878119,42.08983,2010
30082,-0.5885963,18.48621,2010
30083,1.491292,40.66841,2010
30084,-0.0187678,25.23136,2010
30085,-0.5905942,29.4823,2010
30086,0.7842267,55.33413,2010
30087,-1.320774,37.7282,2010
30088,0.100406,45.32389,2010
30089,-0.4792433,47.76548,2010
30090,-0.3489611,43.44642,2010
30091,0.2197636,56.04136,2010
30092,-0.014713,43.34148,2010
30093,-0.4762603,53.58846,2010
30094,-0.1602426,51.67102,2010
30095,0.3520623,44.86483,2010
30096,0.2085552,76.58473,2010
30097,-0.9760088,29.98858,2010
30098,0.8298565,82.77397,2010
30099,0.4180819,48.65073,2010
30100,-0.4019191,43.08169,2010
30101,-0.0725393,43.55794,2010
30102,-0.5595062,40.73877,2010
30103,1.648407,43.75,2010
30104,1.150465,37.59303,2010
30105,-0.9632812,33.95799,2010
30106,0.1766996,51.20795,2010
30107,0.9559113,28.99551,2010
30108,-0.8070025,32.66092,2010
30109,-0.2708268,38.30481,2010
30110,3.21776,38.56744,2010
30111,-0.3666589,28.95161,2010
30112,-0.4215585,64.44829,2010
30113,0.4440076,29.22121,2010
30114,-0.0277478,55.09324,2010
30115,-0.727106,37.91225,2010
30116,-0.2454902,38.14935,2010
30117,0.105928,41.25704,2010
30118,-1.387008,30.34919,2010
30119,-0.556239,43.92381,2010
30120,0.4087372,36.10424,2010
30121,0.3489727,28.86664,2010
30122,0.9688358,50.374,2010
30123,-0.5155262,33.08254,2010
30124,0.2816743,54.90829,2010
30125,-0.1518764,31.97668,2010
30126,-0.6565388,41.61039,2010
30127,1.802452,48.07595,2010
30128,-0.3075753,50.14062,2010
30129,0.3722918,22.06507,2010
30130,0.3616255,56.28538,2010
30131,-1.285569,30.55181,2010
30132,0.0350874,45.74006,2010
30133,-0.7027785,35.98396,2010
30134,-0.6448794,44.80859,2010
30135,0.5842091,56.22623,2010
30136,-0.5015825,50.17799,2010
30137,1.835959,48.88767,2010
30138,-1.291399,32.12827,2010
30139,-0.3749691,31.58429,2010
30140,0.9074857,33.81215,2010
30141,0.4011897,41.05895,2010
30142,0.2757891,50.25273,2010
30143,0.3067533,32.5323,2010
30144,0.2241284,61.69701,2010
30145,-0.4058885,64.02918,2010
30146,0.4464186,31.0394,2010
30147,2.037997,35.15435,2010
30148,-0.1718494,44.93113,2010
30149,1.546086,20.47184,2010
30150,0.2846487,36.61582,2010
30151,0.2237944,43.68747,2010
30152,0.2030634,38.6048,2010
30153,0.3090706,46.19445,2010
30154,0.6447278,47.76026,2010
30155,0.9158003,26.01555,2010
30156,0.8856264,33.25573,2010
30157,0.3205288,43.09061,2010
30158,0.2029742,44.3246,2010
30159,3.132342,93.49205,2010
30160,0.2443061,45.07507,2010
30161,0.3915934,32.32635,2010
30162,0.6074758,34.52857,2010
30163,0.3482621,41.61241,2010
30164,-0.3701407,30.569,2010
30165,1.003672,34.96181,2010
30166,0.1595368,39.10484,2010
30167,0.4891386,32.51846,2010
30168,1.711489,20.99263,2010
30169,-0.0321773,34.23059,2010
30170,2.245099,74.05665,2010
30171,1.430661,67.95163,2010
30172,0.3387921,42.21496,2010
30173,0.8298838,48.4501,2010
30174,-0.4142587,41.75497,2010
30175,0.1959898,54.34536,2010
30176,-0.1381677,36.44214,2010
30177,0.2974433,28.86688,2010
30178,-0.3425387,22.28997,2010
30179,-0.0114992,40.6053,2010
30180,1.605992,51.56971,2010
30181,-0.1171311,34.68964,2010
30182,-0.2548508,53.14205,2010
30183,-0.1614802,51.97128,2010
30184,1.615856,10.20836,2010
30185,0.3332347,34.14634,2010
30186,-0.2865105,58.42082,2010
30187,0.6766205,43.04775,2010
30188,0.4830304,49.2288,2010
30189,-0.7913998,35.0888,2010
30190,-0.3147713,15.29628,2010
30191,-1.1582,30.75677,2010
30192,-0.4626139,52.71992,2010
30193,-1.39331,29.2488,2010
30194,0.1280183,38.26375,2010
30195,1.643517,6.23668,2010
30196,-0.4284791,38.71263,2010
30197,0.4929691,65.80963,2010
30198,1.45665,51.62146,2010
30199,0.3153448,39.74814,2010
30200,0.1299084,45.40755,2010
30201,1.275883,55.0056,2010
30202,1.808074,17.15707,2010
30203,1.55898,47.14902,2010
30204,-0.8564094,29.8609,2010
30205,-0.6570053,30.15475,2010
30206,-1.370862,16.37263,2010
30207,-0.1826223,40.56991,2010
30208,-0.8069942,18.23024,2010
30209,0.8263217,70.51129,2010
30210,0.6818221,57.98289,2010
30211,-0.4819429,43.22164,2010
30212,0.9152598,43.29922,2010
31001,0.195706,38.42039,2010
31002,-0.4761275,34.57651,2010
31003,-0.0862455,28.17989,2010
31004,-0.618537,24.18874,2010
31005,-0.3974573,7.84218,2010
31006,-0.2251231,13.19903,2010
31007,-0.5383287,23.13904,2010
31008,-0.11865,22.78388,2010
31009,-0.4477052,20.5494,2010
31010,0.6811633,14.7071,2010
31011,-0.1418901,29.81994,2010
31012,-0.244532,21.61578,2010
31013,-1.027682,24.01837,2010
31014,-0.1162768,21.75549,2010
31015,0.2675606,38.6025,2010
31016,0.4695964,5.67779,2010
31017,0.6563407,19.57885,2010
31018,-0.1660028,5.99671,2010
31019,1.278451,22.44849,2010
31020,-0.6720693,28.95696,2010
31021,0.6286041,25.06288,2010
31022,0.5954182,8.07304,2010
31023,-0.5244614,29.49227,2010
31024,-0.1341998,11.277,2010
31025,-0.4719671,11.96114,2010
31026,-0.6409196,22.47062,2010
31027,-0.8268977,12.20952,2010
31028,-0.9716405,12.22087,2010
31029,-0.5672572,10.53345,2010
31030,0.3352219,7.74011,2010
31031,0.3422613,5.62771,2010
31032,0.5693238,18.8363,2010
31033,0.2295152,32.6919,2010
31034,0.0376022,21.5476,2010
31035,-0.0407101,31.31473,2010
31036,0.1486928,48.2982,2010
31037,0.4467786,36.64532,2010
31038,-0.1771377,38.92812,2010
31039,-0.7603982,20.69419,2010
31040,-0.459439,28.37183,2010
31041,-1.030075,26.6958,2010
31042,-0.032023,26.53581,2010
31043,0.5897598,24.77363,2010
31044,0.0735225,18.90123,2010
31045,-0.2358039,36.21886,2010
31046,-0.0902576,23.13019,2010
31047,-0.0963004,12.09524,2010
31048,0.0674287,31.87892,2010
31049,1.149812,36.73906,2010
31050,-1.504906,23.23216,2010
31051,-0.9287782,12.30869,2010
31052,-0.4248623,31.5822,2010
31053,-0.5643108,29.10182,2010
31054,-0.5421448,20.43557,2010
31055,-0.0275792,40.03182,2010
31056,-0.1009794,30.52686,2010
31057,-0.2406982,18.04048,2010
31058,-0.0546269,16.66046,2010
31059,-1.295175,26.4224,2010
31060,-0.0724032,32.48408,2010
31061,-0.8672132,10.2676,2010
31062,-0.115386,45.80519,2010
31063,-0.2133836,13.07907,2010
31064,-0.409467,19.20939,2010
31065,-1.122606,7.17781,2010
31066,-0.0351968,7.87895,2010
31067,0.0737315,39.3273,2010
31068,-0.6603869,16.76264,2010
31069,0.195077,26.61853,2010
31070,-0.4339732,12.6972,2010
31071,-0.0306821,16.28182,2010
31072,-0.6855534,17.85714,2010
31073,1.135692,5.23949,2010
31074,-0.3112779,17.62261,2010
31075,0.7202601,19.98388,2010
31076,0.2353349,21.61728,2010
31077,0.0755111,30.08442,2010
31078,-0.3581288,16.91556,2010
31079,-0.2081193,13.62123,2010
31080,0.1910971,37.63658,2010
31081,0.0649539,20.54839,2010
31082,-0.6398367,38.40315,2010
31083,-0.8700613,23.92816,2010
31084,-0.0457018,27.03535,2010
31085,0.2390818,18.73522,2010
31086,0.0252181,9.79335,2010
31087,0.3052071,26.6455,2010
31088,-0.2333523,6.52504,2010
31089,-0.7050889,17.79753,2010
31090,0.2593606,47.3145,2010
31091,0.0380518,32.51904,2010
31092,0.9274421,30.95274,2010
31093,-0.751979,28.02166,2010
31094,0.4522501,12.45259,2010
31095,-0.6243297,24.61025,2010
31096,-0.006298,23.7797,2010
31097,0.1741319,24.01848,2010
31098,-0.0397893,15.10242,2010
31099,0.386099,14.35748,2010
31100,-0.6126646,25.02162,2010
31101,-0.8951768,21.88928,2010
31102,-0.2485864,25.58713,2010
31103,0.1791857,40.69839,2010
31104,0.8829268,23.67923,2010
31105,-0.7118583,35.28591,2010
31106,-0.5963773,8.46982,2010
32001,-0.9294921,22.75895,2010
32002,-0.5785749,23.3966,2010
32003,-0.5878757,36.29272,2010
32004,-0.7054838,47.68984,2010
32005,-1.081947,27.36929,2010
32006,-0.9163806,26.60517,2010
32007,-1.176904,23.47887,2010
32008,-0.7235813,30.76794,2010
32009,-0.794249,51.58542,2010
32010,-1.061535,29.80731,2010
32011,-0.8602268,53.1696,2010
32012,-0.2607814,31.49062,2010
32013,-0.995445,34.8999,2010
32014,-0.7708251,23.4823,2010
32015,-0.4199189,35.36358,2010
32016,-0.6448816,28.9403,2010
32017,-1.53247,21.65247,2010
32018,-0.8567815,30.98003,2010
32019,-1.066237,28.00017,2010
32020,-1.121541,39.69103,2010
32021,0.3550128,46.20419,2010
32022,-1.030604,24.56311,2010
32023,-1.199998,25.69196,2010
32024,-0.9589406,33.61108,2010
32025,-0.9039668,31.61681,2010
32026,-0.053822,39.93712,2010
32027,-0.2481546,33.54621,2010
32028,-0.398364,37.5774,2010
32029,-0.6624723,37.72874,2010
32030,-1.001947,46.26335,2010
32031,-0.6840834,53.55583,2010
32032,-1.388238,27.01645,2010
32033,-0.9052804,33.33333,2010
32034,-0.9017135,35.38236,2010
32035,-0.6246649,29.50599,2010
32036,-0.8834308,27.54295,2010
32037,-0.4982839,41.56444,2010
32038,-0.1585372,35.70386,2010
32039,-0.9872055,29.62691,2010
32040,-0.5808944,29.3921,2010
32041,-0.1599938,56.38376,2010
32042,-0.8004868,34.93496,2010
32043,-0.5928601,53.97059,2010
32044,-0.8390076,21.12928,2010
32045,-0.7127942,35.4717,2010
