CLAVE,irs_value,i_sdsalud,irs_wave
16035,-0.2081203,18.4505,2015
16036,-0.6671566,23.5776,2015
16037,-0.3502417,30.3596,2015
16038,-0.0097124,18.4134,2015
16039,-0.4376255,11.2469,2015
16040,-0.2261798,27.4809,2015
16041,-0.333932,22.3858,2015
16042,-0.3312736,27.217,2015
16043,-0.4874785,28.411,2015
16044,-0.5243657,31.6836,2015
16045,-0.781826,26.6282,2015
16046,-0.5369995,26.0305,2015
16047,-0.3604561,27.7613,2015
16048,-0.6232473,24.4301,2015
16049,0.6398174,18.5691,2015
16050,-0.2980168,22.3878,2015
16051,-0.9724196,41.0255,2015
16052,-1.091212,17.0745,2015
16053,-1.204979,24.8866,2015
16054,-0.5452262,20.4202,2015
16055,-0.3569238,24.3448,2015
16056,1.153255,11.0173,2015
16057,0.4436494,13.2764,2015
16058,-0.7347811,34.1822,2015
16059,-0.5787329,19.8423,2015
16060,-0.7382467,14.3557,2015
16061,0.3795886,23.5915,2015
16062,-0.3721555,23.8066,2015
16063,-0.3821332,28.3668,2015
16064,-0.0356528,26.7386,2015
16065,0.2548614,29.9968,2015
16066,-0.4672517,22.8103,2015
16067,-0.3753992,18.4043,2015
16068,-0.6578752,26.2072,2015
16069,-1.026542,19.9283,2015
16070,-0.9307372,26.0243,2015
16071,-0.5568871,18.8236,2015
16072,-0.6146258,23.9303,2015
16073,-0.2788639,29.1329,2015
16074,-0.5751007,18.555,2015
16075,-0.3030271,17.3271,2015
16076,-0.9485545,28.4905,2015
16077,-0.0939457,22.7851,2015
16078,-0.5901659,29.2636,2015
16079,0.2146931,27.7224,2015
16080,-0.1443809,25.5301,2015
16081,0.5904327,22.6261,2015
16082,-0.6214683,19.9854,2015
16083,-0.356909,42.8746,2015
16084,0.1538481,32.9677,2015
16085,-0.2398296,42.7173,2015
16086,-0.723723,20.1277,2015
16087,-0.6783339,11.9374,2015
16088,-0.9926336,22.5854,2015
16089,-0.5359735,42.5803,2015
16090,-0.0053312,24.6835,2015
16091,-0.6385105,26.6791,2015
16092,0.6197536,19.0955,2015
16093,0.0395021,26.2091,2015
16094,-0.2633075,31.6672,2015
16095,-0.5636264,15.0825,2015
16096,0.6168932,26.1696,2015
16097,0.2327939,20.3523,2015
16098,-0.3771803,29.2463,2015
16099,0.1692501,12.6113,2015
16100,-0.2678097,24.1824,2015
16101,0.9348425,16.1053,2015
16102,-0.825123,25.9684,2015
16103,-0.6564396,22.6728,2015
16104,-0.4811885,22.5213,2015
16105,-0.6983696,20.738,2015
16106,-0.4817638,26.2642,2015
16107,-0.8996649,26.3077,2015
16108,-0.649276,28.2924,2015
16109,-0.6274716,11.4063,2015
16110,-0.6060637,28.7236,2015
16111,-0.1432151,34.8856,2015
16112,-0.5191824,36.22,2015
16113,-0.6995674,18.0171,2015
17001,-0.5898559,9.9651,2015
17002,-0.4038987,20.6305,2015
17003,-0.2981504,15.6239,2015
17004,-0.6490641,14.8385,2015
17005,-0.4415213,7.2891,2015
17006,-0.969993,19.811,2015
17007,-1.320405,17.6951,2015
17008,-0.9571582,15.0393,2015
17009,-0.6001107,16.853,2015
17010,-0.6149223,10.0012,2015
17011,-1.196457,16.206,2015
17012,-0.9795321,13.9546,2015
17013,-0.6555952,9.9299,2015
17014,-0.7891171,9.2907,2015
17015,-0.2911017,10.216,2015
17016,-0.2839109,9.9731,2015
17017,-0.485589,12.4723,2015
17018,-0.8231864,15.0151,2015
17019,-0.4252063,12.3257,2015
17020,-0.5103982,19.4777,2015
17021,-0.629299,5.9959,2015
17022,-0.1578842,13.0834,2015
17023,0.1351001,14.1083,2015
17024,-0.6786095,13.2662,2015
17025,-0.7545888,11.9726,2015
17026,-0.5506926,12.7357,2015
17027,-0.1026369,13.5257,2015
17028,-0.6582236,15.5036,2015
17029,-0.8187024,12.3128,2015
17030,-0.65552,16.0947,2015
17031,-1.13401,14.0408,2015
17032,-0.7524469,14.365,2015
17033,-0.4629718,10.9821,2015
18001,-0.7549796,9.3784,2015
18002,-1.013039,10.4871,2015
18003,-0.8820745,6.0332,2015
18004,-0.9369619,17.1345,2015
18005,1.787417,15.3797,2015
18006,-1.111944,20.8492,2015
18007,-0.2311529,15.3283,2015
18008,-1.312207,17.0521,2015
18009,4.356185,27.852,2015
18010,-0.688466,11.3242,2015
18011,-0.3234844,15.8954,2015
18012,-0.7522854,15.5642,2015
18013,-0.9712332,7.2676,2015
18014,-0.6684937,16.9102,2015
18015,-0.8087962,10.0552,2015
18016,-0.9154803,10.1465,2015
18017,-1.355432,17.3053,2015
18018,-0.9800813,12.1315,2015
18019,1.812258,9.78,2015
18020,-1.073609,19.2067,2015
19001,-1.140806,7.6923,2015
19002,-1.010387,3.608,2015
19003,-0.9489601,16.4087,2015
19004,-1.282974,8.2351,2015
19005,-0.9600667,7.8597,2015
19006,-1.602561,10.7403,2015
19007,0.0673053,3.8509,2015
19008,-1.198583,4.7775,2015
19009,-1.222054,11.6011,2015
19010,-1.315853,8.0092,2015
19011,-1.056037,8.9339,2015
19012,-1.280814,10.446,2015
19013,-0.8756815,11.6751,2015
19014,0.1298076,3.3773,2015
19015,-0.8396031,11.7647,2015
19016,-0.7918673,3.4603,2015
19017,-0.3563477,2.3924,2015
19018,-1.386104,10.2769,2015
19019,-1.650952,10.7433,2015
19020,-0.8631936,12.9403,2015
19021,-1.403119,11.8853,2015
19022,-0.7967405,7.0902,2015
19023,-0.868022,4.5977,2015
19024,0.4149868,4.9077,2015
19025,-1.361585,8.9577,2015
19026,-1.546615,13.6613,2015
19027,-0.821551,11.2245,2015
19028,-0.9390892,12.9054,2015
19029,-1.108155,7.3544,2015
19030,-0.3422185,3.6684,2015
19031,-1.422174,12.4862,2015
19032,-1.061944,6.3383,2015
19033,-1.07756,5.8783,2015
19034,-1.214996,7.6199,2015
19035,-1.138658,5.2356,2015
19036,0.3576763,3.0589,2015
19037,-0.9528078,5.7829,2015
19038,-1.121934,6.7468,2015
19039,-1.474153,13.0574,2015
19040,-0.978662,4.8404,2015
19041,-1.312749,11.2885,2015
19042,-0.8490944,18.8409,2015
19043,-0.1165438,6.7424,2015
19044,-1.304804,6.3177,2015
19045,-1.114471,9.2431,2015
19046,-1.583333,12.1211,2015
19047,-1.215914,5.6158,2015
19048,-1.42711,10.8926,2015
19049,-1.323066,7.4799,2015
19050,-0.6607497,5.0858,2015
19051,-1.04204,4.6078,2015
20001,0.9296497,13.3787,2015
20002,0.0164958,18.691,2015
20003,1.61759,7.8934,2015
20004,-0.2409617,25.8065,2015
20005,-0.5967002,13.042,2015
20006,0.0248414,15.7625,2015
20007,1.999738,27.8431,2015
20008,0.1304719,14.9077,2015
20009,0.723055,10.8843,2015
20010,-0.9318213,12.5657,2015
20011,0.8735271,8.2064,2015
20012,1.834753,8.9549,2015
20013,-0.4388441,14.8324,2015
20014,-0.9554475,15.3508,2015
20015,1.92739,13.249,2015
20016,3.104234,12.6912,2015
20017,1.27612,10.2823,2015
20018,0.4677282,21.1706,2015
20019,0.7346789,4.4649,2015
20020,1.085262,17.6336,2015
20021,-0.2505728,19.9609,2015
20022,-0.0453842,28.2123,2015
20023,-0.1017655,22.4985,2015
20024,1.823556,19.7365,2015
20025,-0.2546119,23.0439,2015
20026,0.7829699,12.6627,2015
20027,1.732961,14.6157,2015
20028,0.5584863,16.2754,2015
20029,2.256724,9.6977,2015
20030,-1.096533,14.7522,2015
20031,1.586733,15.4745,2015
20032,0.6313374,19.9799,2015
20033,-0.7404199,25.5214,2015
20034,-0.2214613,7.5939,2015
20035,-1.064922,11.8644,2015
20036,0.7734711,8.6707,2015
20037,1.249839,9.7489,2015
20038,0.7688752,22.6395,2015
20039,-0.5883209,27.5794,2015
20040,2.781709,18.8601,2015
20041,1.848926,32.4807,2015
20042,0.2755795,7.5956,2015
20043,-0.6779381,17.3179,2015
20044,-0.3492292,15.7938,2015
20045,-0.9070546,15.1512,2015
20046,0.6298792,11.9721,2015
20047,-0.5002368,10.3448,2015
20048,2.024362,15.2,2015
20049,0.58753,22.6003,2015
20050,2.262602,15.0251,2015
20051,2.218678,24.7863,2015
20052,-0.1035055,13.415,2015
20053,-0.460593,11.3934,2015
20054,0.0965102,7.9518,2015
20055,-0.2997447,11.3023,2015
20056,0.2035549,8.8483,2015
20058,1.791762,12.4685,2015
20059,0.2528726,29.4645,2015
20060,1.651699,13.8491,2015
20061,1.037882,13.2256,2015
20062,-0.5888414,10.5263,2015
20063,-1.136534,20.9207,2015
20064,0.3303914,8.7204,2015
20065,1.1361,33.6642,2015
20066,-0.3780125,12.3334,2015
20067,-1.064342,24.9558,2015
20068,0.3460794,26.9607,2015
20069,1.884455,2.6976,2015
20070,0.9257252,8.9366,2015
20071,1.491014,9.5089,2015
20072,1.726595,9.8505,2015
20073,0.1975761,14.2647,2015
20074,0.6198389,5.1867,2015
20075,-0.6164727,9.8788,2015
20076,-0.0550453,13.9128,2015
20077,-0.0219518,20.6015,2015
20078,-0.6985,16.1644,2015
20079,-1.012644,14.6821,2015
20080,0.6207173,14.5305,2015
20081,0.5752434,28.8068,2015
20082,0.5973161,13.3203,2015
20083,-0.6982487,20.274,2015
20084,-1.172206,20.8082,2015
20085,2.592491,10.1606,2015
20086,1.159725,35.3068,2015
20087,0.3278456,29.6262,2015
20088,1.9672,12.3448,2015
20089,0.0688503,9.6591,2015
20090,0.0421061,17.5584,2015
20091,-1.112964,27.5113,2015
20092,0.1927645,25.8105,2015
20093,0.3683093,24.8447,2015
20094,0.894132,3.9294,2015
20095,2.145469,27.4971,2015
20096,-0.6734865,5.5866,2015
20097,1.062191,22.3818,2015
20098,1.550455,17.5819,2015
20099,1.044572,17.7966,2015
20100,1.054523,21.0901,2015
20101,1.275191,17.5913,2015
20102,0.3199354,17.2828,2015
20103,1.074817,36.4287,2015
20104,1.138428,8.4037,2015
20105,0.9634028,6.7077,2015
20106,0.7600117,7.6305,2015
20107,-0.5849161,24.0082,2015
20108,1.477261,12.5085,2015
20109,-0.539,5.053,2015
20110,2.181277,17.9245,2015
20111,1.177053,15.5477,2015
20112,0.6404739,10.7859,2015
20113,0.9587004,11.3485,2015
20114,0.5418595,21.8409,2015
20115,-0.8330852,11.6639,2015
20116,1.951924,15.2208,2015
20117,1.65639,7.3171,2015
20118,1.007283,23.546,2015
20119,1.396173,29.0155,2015
20120,0.651107,17.9641,2015
20121,0.4531003,19.8777,2015
20122,-0.4192674,3.3019,2015
20123,0.7946373,15.1405,2015
20124,0.9610134,17.3204,2015
20125,0.7561284,9.619,2015
20126,1.932871,15.7925,2015
20127,2.271791,2.1912,2015
20128,0.0915132,22.9685,2015
20129,-0.3216298,11.1111,2015
20130,0.5917245,10.474,2015
20131,0.8439332,18.8747,2015
20132,-0.0099776,19.6843,2015
20133,2.107378,6.5907,2015
20134,1.643975,12.8811,2015
20135,0.6747763,20.3511,2015
20136,1.177982,10.798,2015
20137,1.164602,10.1509,2015
20138,0.2535351,17.9545,2015
20139,1.988144,6.2592,2015
20141,0.3218318,19.3595,2015
20142,1.306308,12.6135,2015
20143,-0.1610926,7.3719,2015
20144,0.8106628,11.6965,2015
20145,-0.356151,26.9071,2015
20146,1.711498,5.8486,2015
20147,0.3779607,19.891,2015
20148,1.172901,15.4639,2015
20149,1.328175,6.2969,2015
20150,-0.3713886,17.0544,2015
20151,0.9209754,12.3839,2015
20152,1.585135,13.5135,2015
20153,0.438435,7.7543,2015
20154,1.209533,16.7013,2015
20155,1.995403,10.1523,2015
20156,0.0440513,24.3365,2015
20157,-1.217933,23.8486,2015
20158,1.159336,1.9486,2015
20159,1.129279,8.0096,2015
20160,-0.1304199,24.7304,2015
20161,0.851106,11.6408,2015
20162,1.894104,8.273,2015
20163,1.351411,14.9057,2015
20164,0.5867375,32.684,2015
20165,0.2049223,8.9947,2015
20166,-0.2302406,14.242,2015
20167,2.307694,7.3219,2015
20168,0.312811,19.6412,2015
20169,2.898153,15.5159,2015
20170,2.93129,5.5368,2015
20171,3.93321,24.8581,2015
20172,0.2739974,24.4681,2015
20173,0.6607696,7.3871,2015
20174,-0.9880587,20.7812,2015
20175,0.7150984,8.7808,2015
20176,0.9034354,17.38,2015
20177,0.1622923,8.1649,2015
20178,-0.6427844,21.2685,2015
20179,0.4058176,12.8434,2015
20180,-0.3286009,10.644,2015
20181,0.5107989,17.5,2015
20182,1.558691,20.2938,2015
20183,0.8678868,9.9783,2015
20184,-0.5987698,20.6798,2015
20185,-0.1247255,10.9317,2015
20186,-0.2063109,5.6673,2015
20187,1.780554,24.7234,2015
20188,1.422207,7.677,2015
20189,2.262758,14.9826,2015
20190,0.8403671,18.2217,2015
20191,0.3846227,4.2424,2015
20192,-0.810361,24.7657,2015
20193,-0.2624399,29.1667,2015
20194,-0.0077412,21.0994,2015
20195,1.808394,12.605,2015
20196,-0.2373223,6.0533,2015
20197,0.4416957,20.4857,2015
20198,0.9842069,14.3679,2015
20199,1.045563,13.6207,2015
20200,1.651829,10.5475,2015
20201,1.099407,8.8582,2015
20202,0.8957879,6.3502,2015
20203,1.465175,10.9857,2015
20204,0.0170586,7.9077,2015
20205,1.399289,13.8699,2015
20206,0.5260503,9.9427,2015
20207,1.059716,16.2657,2015
20208,1.760799,31.527,2015
20209,1.583518,9.8485,2015
20210,1.481005,10.0574,2015
20211,2.086254,7.3198,2015
20212,2.459861,3.8712,2015
20213,0.9747416,10.2893,2015
20214,0.3152129,13.9464,2015
20215,-0.2934554,6.9797,2015
20216,0.5078824,21.9531,2015
20217,2.365166,11.6441,2015
20218,1.661665,3.7665,2015
20219,0.7819077,16.113,2015
20220,1.063509,5.3429,2015
20221,0.4578556,20.2769,2015
20222,0.7527046,17.6232,2015
20223,-0.1590779,8.8608,2015
20224,-0.3839798,8.642,2015
20225,1.424425,15.5057,2015
20226,0.4460202,13.2207,2015
20227,-0.9590495,19.3581,2015
20228,1.683466,14.4981,2015
20229,2.43938,2.6553,2015
20230,-0.2297819,7.431,2015
20231,2.333166,6.0453,2015
20232,1.287032,6.9654,2015
20233,1.004889,20.3917,2015
20234,2.024862,9.4483,2015
20235,1.2566,10.7359,2015
20236,2.771253,31.5992,2015
20237,-0.2932785,34.1069,2015
20238,0.5851651,12.8085,2015
20239,0.8111023,19.703,2015
20240,2.923196,16.8407,2015
20241,0.7668639,18.0313,2015
20242,2.476115,26.6291,2015
20243,0.0426649,13.0148,2015
20244,0.3223409,11.0642,2015
20245,0.5699083,12.0158,2015
20246,0.8596239,17.8571,2015
20247,-1.032565,8.5216,2015
20248,3.197589,9.8753,2015
20249,0.9254881,15.3846,2015
20250,0.1374146,4.8781,2015
20251,1.010965,2.0105,2015
20252,1.738694,12.9971,2015
20253,2.339039,10.0768,2015
20254,1.436164,21.3533,2015
20255,1.005623,12.6795,2015
20256,-0.142039,11.1607,2015
20257,1.241496,14.3002,2015
20258,0.5775162,22.7528,2015
20259,1.703927,8.3051,2015
20260,0.6895635,6.7219,2015
20261,0.9652756,8.8356,2015
20262,0.0604777,18.5297,2015
20263,2.011803,7.2373,2015
20264,1.871848,2.7182,2015
20265,0.8177334,8.9189,2015
20266,0.8606645,8.6821,2015
20267,0.639498,9.0164,2015
20268,0.2489172,9.7633,2015
20269,1.010365,15.7946,2015
20270,2.368551,4.6618,2015
20271,2.048473,5.5976,2015
20272,1.107407,18.7948,2015
20273,2.218755,8.3663,2015
20274,1.829834,5.5861,2015
20275,1.542111,14.5461,2015
20276,2.051409,22.9345,2015
20277,1.581,9.4809,2015
20278,1.044547,9.8211,2015
20279,1.100826,21.8762,2015
20280,0.0571744,12.3738,2015
20281,-0.4080874,13.5338,2015
20282,0.9120095,6.0357,2015
20283,-0.1358486,6.0181,2015
20284,2.296245,25.5002,2015
20285,0.3107937,19.8798,2015
20286,0.6849703,22.7244,2015
20287,0.152083,17.2297,2015
20288,1.369374,6.5767,2015
20289,0.6043686,7.8414,2015
20290,-0.2772072,9.8462,2015
20291,0.8707238,11.4488,2015
20292,1.292624,8.3629,2015
20293,-1.217618,24.2731,2015
20294,-0.4740901,18.2802,2015
20295,-0.3870071,15.8166,2015
20296,0.1333784,8.0899,2015
20297,1.929368,11.222,2015
20298,0.3597357,22.8998,2015
20299,0.1579907,13.5466,2015
20300,0.7973074,13.1903,2015
20301,0.3359474,11.5615,2015
20302,1.169646,12.646,2015
20303,0.273016,16.9881,2015
20304,1.935077,6.3946,2015
20305,-1.0015,8.4081,2015
20306,1.899584,20.5013,2015
20307,0.2283257,9.8562,2015
20308,0.2508245,16.2746,2015
20309,1.858047,9.5426,2015
20310,0.8384789,21.3059,2015
20311,1.879098,1.2844,2015
20312,1.452382,18.2369,2015
20313,1.635889,5.2632,2015
20314,-0.2082268,16.0154,2015
20315,2.399968,17.5325,2015
20316,0.7947301,5.9163,2015
20317,1.006112,22.5989,2015
20318,-0.4073092,16.6212,2015
20319,1.075194,12.756,2015
20320,1.275332,21.5569,2015
20321,0.4896182,11.25,2015
20322,1.780241,7.4684,2015
20323,1.588782,8.1983,2015
20324,0.416013,14.7738,2015
20325,1.386194,8.4181,2015
20326,1.631601,15.1734,2015
20327,-0.0182955,11.609,2015
20328,1.94652,5.3808,2015
20329,0.9942422,15.1837,2015
20330,1.114673,8.3176,2015
20331,1.111707,9.0493,2015
20332,0.546752,8.7464,2015
20333,-0.3245842,18.6215,2015
20334,0.2227207,12.3657,2015
20335,1.158272,1.0989,2015
20336,0.5445181,5.5359,2015
20337,1.79762,33.0355,2015
20338,-0.5053236,20.5644,2015
20339,-0.2889841,15.1145,2015
20340,0.3883522,18.2143,2015
20341,0.0690842,12.7119,2015
20342,-0.8651516,13.2794,2015
20343,0.238094,12.3642,2015
20344,0.775441,9.2233,2015
20345,0.0931122,16.0855,2015
20346,0.3501353,23.109,2015
20347,1.313104,10.1199,2015
20348,0.958439,27.9694,2015
20349,0.9057792,30.0458,2015
20350,-1.466299,19.967,2015
20351,0.8470419,14.1135,2015
20352,2.512283,22.9722,2015
20353,0.6658739,15.9313,2015
20354,2.349873,10.6589,2015
20355,1.522164,15.956,2015
20356,0.115812,33.3817,2015
20357,0.712854,8.9239,2015
20358,0.7150027,16.4615,2015
20359,1.511964,29.8475,2015
20360,1.031549,21.6274,2015
20361,1.390156,12.744,2015
20362,0.3109409,21.0932,2015
20363,0.101024,12.4806,2015
20364,0.6573371,9.7267,2015
20365,0.6388814,10.7678,2015
20366,1.420889,13.5723,2015
20367,1.29042,17.9821,2015
20368,0.224733,19.9482,2015
20369,-0.3450914,12.0145,2015
20370,0.2367424,3.0166,2015
20371,1.224107,16.1979,2015
20372,2.342977,14.8458,2015
20373,0.6184473,10.3825,2015
20374,2.475458,8.9793,2015
20375,-0.864425,16.6068,2015
20376,0.3175574,1.1236,2015
20377,1.759788,7.7049,2015
20378,0.6031553,13.1679,2015
20379,1.690212,10.5101,2015
20380,0.5582923,15.985,2015
20381,-0.4207348,10.7663,2015
20382,1.972428,6.6308,2015
20383,1.17966,21.6124,2015
20384,1.748582,24.3795,2015
20385,-0.6660635,21.7324,2015
20386,2.516577,2.9278,2015
20387,0.0683556,14.6534,2015
20388,1.973678,13.828,2015
20389,1.552592,38.2353,2015
20390,-1.167911,28.925,2015
20391,2.695671,4.8795,2015
20392,2.775641,5.9706,2015
20393,1.483457,7.9377,2015
20394,0.8635213,17.2451,2015
20395,2.530825,7.3256,2015
20396,2.080685,17.0837,2015
20397,0.2211272,24.1031,2015
20398,0.639339,16.478,2015
20399,-0.6705095,22.1134,2015
20400,0.001277,12.1174,2015
20401,-0.1457705,15.5923,2015
20402,0.0019743,10.6046,2015
20403,-0.6164249,16.762,2015
20404,-0.3449128,26.4666,2015
20405,0.0304971,14.5024,2015
20406,3.203259,17.8522,2015
20408,0.6811293,1.8672,2015
20409,-1.123046,23.8282,2015
20410,0.4690768,14.4348,2015
20411,-0.1254552,28.4133,2015
20412,1.782266,12.6578,2015
20413,-0.5172365,13.7522,2015
20414,0.3041659,13.1491,2015
20415,0.3278258,13.0461,2015
20416,1.618267,14.7541,2015
20417,0.2829149,10.988,2015
20418,-0.3703406,14.4737,2015
20419,-0.2242677,7.6152,2015
20420,1.610153,6.8872,2015
20421,-0.5347776,11.899,2015
20422,0.4027396,13.5043,2015
20423,0.4913851,15.0215,2015
20424,1.575061,12.6605,2015
20425,1.563455,6.0882,2015
20426,2.433961,11.2999,2015
20428,1.102106,7.0686,2015
20429,1.264355,6.5941,2015
20430,1.409172,16.1111,2015
20431,0.2469248,5.7329,2015
20432,-0.2126483,51.0544,2015
20433,2.221498,7.2345,2015
20434,1.197052,8.1158,2015
20435,2.461463,13.1313,2015
20436,2.56415,6.8298,2015
20437,1.751801,12.6877,2015
20438,1.214233,11.0703,2015
20439,1.016587,9.033,2015
20440,0.1785574,9.1776,2015
20441,0.4121734,12.1091,2015
20442,0.0534116,13.4832,2015
20443,0.4946674,5.2966,2015
20444,1.09148,18.2482,2015
20445,1.706463,4.4254,2015
20446,1.922443,12.963,2015
20447,0.4987795,11.5973,2015
20448,2.013922,4.9239,2015
20449,0.2414132,24.9405,2015
20450,3.016392,7.2144,2015
20451,2.410088,4.8,2015
20452,1.753521,34.6683,2015
20453,-0.2131985,11.165,2015
20454,1.601683,10,2015
20455,0.7291084,22.5707,2015
20456,0.1339364,26.44,2015
20457,1.464963,21.2849,2015
20458,0.6719165,8.5832,2015
20459,-0.0398192,17.0442,2015
20460,1.402689,16.0947,2015
20461,1.429203,42.8571,2015
20462,-0.3306872,18.4423,2015
20463,0.6707448,20.794,2015
20464,0.7500919,17.9487,2015
20465,1.248117,11.8899,2015
20466,3.194206,6.8783,2015
20467,0.2109448,21.0302,2015
20468,1.434344,14.2271,2015
20469,1.023039,22.1916,2015
20470,0.9778074,17.3966,2015
20471,0.6400707,10.6426,2015
20472,-0.2123799,10.8539,2015
20473,0.5369093,8.9009,2015
20474,-0.0959033,12.6675,2015
20475,0.6681036,19.0683,2015
20476,-0.3320766,25.4453,2015
20477,0.7083557,8.0969,2015
20478,0.7870051,11.3725,2015
20479,1.062003,2.4752,2015
20480,1.882642,2.9646,2015
20481,2.314358,36.8132,2015
20482,0.1171074,19.4194,2015
20483,0.3358121,15.3506,2015
20484,0.2237075,4.9647,2015
20485,1.137763,12.8429,2015
20486,0.2990691,17.7278,2015
20487,0.6289475,14.8872,2015
20488,-0.0589271,8.7719,2015
20489,0.7225422,7.8895,2015
20490,1.514477,5.1001,2015
20491,1.189981,4.4505,2015
20492,1.553628,9.8444,2015
20493,-0.1689567,10.7075,2015
20494,2.531614,9.0948,2015
20495,2.115146,11.8026,2015
20496,-0.3932576,5.0691,2015
20497,2.204142,8.387,2015
20498,1.213261,15.6136,2015
20499,-0.5861213,18.5646,2015
20500,0.9336241,8.7995,2015
20501,0.0901048,7.3718,2015
20502,2.644536,12.5313,2015
20503,-0.3450276,9.4527,2015
20504,-0.004583,10.7618,2015
20505,-0.6152091,9.2655,2015
20506,0.3472589,9.9338,2015
20507,0.5089387,15.7682,2015
20508,-0.5360741,6.3257,2015
20509,2.012175,9.6945,2015
20510,1.226853,10.8896,2015
20511,1.935511,10.5634,2015
20512,1.121492,18.2759,2015
20513,0.255175,16.2171,2015
20514,1.917699,12.7451,2015
20515,-0.436382,14.2948,2015
20516,0.5875643,5.8315,2015
20517,2.556744,18.8993,2015
20518,0.0786676,19.697,2015
20519,-0.2309305,24.2303,2015
20520,-0.1478992,23.5949,2015
20521,1.338584,25.5319,2015
20522,1.162937,22.9126,2015
20523,-0.1028246,14.9035,2015
20524,-0.1755075,5.0955,2015
20525,-0.2526139,12.2029,2015
20526,0.8611075,11.5225,2015
20527,1.523555,4.7308,2015
20528,1.079917,28.4694,2015
20529,2.261563,61.5217,2015
20530,0.9373032,12.6901,2015
20531,-0.0957994,23.4802,2015
20532,1.890164,8.7719,2015
20533,0.2237859,24.5779,2015
20534,2.046007,10.8081,2015
20535,1.678447,9.2536,2015
20536,0.4369182,25.1816,2015
20537,0.2125195,17.3056,2015
20538,0.7071168,14.4993,2015
20539,-0.2130957,20.4078,2015
20540,-0.6276457,17.9577,2015
20541,0.4655513,26.2022,2015
20542,0.6455545,15.6364,2015
20543,1.259045,8.9794,2015
20544,0.1393948,17.2244,2015
20545,-0.5077429,11.209,2015
20546,0.2820554,25.3112,2015
20547,-0.0701934,15.2524,2015
20548,0.7570308,14.9969,2015
20549,0.5092233,14.7997,2015
20550,0.2380354,23.2562,2015
20551,-0.2566034,39.8315,2015
20552,0.5006091,10.5023,2015
20553,-0.3997855,31.2108,2015
20554,1.274884,14.9039,2015
20555,0.6957669,16.161,2015
20556,0.0310346,20.3846,2015
20557,-0.9030529,19.209,2015
20558,0.5602139,4.5222,2015
20559,0.6542827,8.0841,2015
20560,0.6783866,23.7135,2015
20561,1.818394,15.7763,2015
20562,-0.0469083,13.5779,2015
20563,1.511265,16.2183,2015
20564,1.512849,2.3029,2015
20565,0.3212703,19.2634,2015
20566,1.545513,9.5017,2015
20567,0.9521996,7.7657,2015
20568,-0.0002371,56.1146,2015
20569,1.127383,11.0148,2015
20570,0.1861265,21.5175,2015
21001,0.0189451,19.5317,2015
21002,0.5495729,19.3293,2015
21003,-0.4898983,13.9442,2015
21004,0.0746617,31.183,2015
21005,1.520509,9.9699,2015
21006,1.606312,4.7452,2015
21007,0.3262509,8.6315,2015
21008,-0.5808745,20.3567,2015
21009,-0.2053508,16.0288,2015
21010,1.449081,12.2422,2015
21011,-0.0498851,7.5419,2015
21012,-0.1397632,20.1043,2015
21013,0.0315558,30.3744,2015
21014,1.152659,13.9073,2015
21015,-0.6243555,21.254,2015
21016,0.4445185,8.4284,2015
21017,0.6098689,16.7562,2015
21018,0.4314971,12.286,2015
21019,-0.5446616,24.9464,2015
21020,0.0391813,18.0139,2015
21021,-0.565909,15.46,2015
21022,0.3188885,18.9779,2015
21023,0.7203972,19.4028,2015
21024,-0.4983647,36.5854,2015
21025,0.2369901,8.717,2015
21026,-0.116229,26.9668,2015
21027,0.5098233,23.263,2015
21028,1.302697,4.8781,2015
21029,0.5694417,9.2659,2015
21030,1.072239,4.6296,2015
21031,0.1109709,10.5727,2015
21032,0.0057806,8.847,2015
21033,0.2330787,16.827,2015
21034,-0.4157836,31.4196,2015
21035,0.0810554,5.5966,2015
21036,1.958879,8.9299,2015
21037,-0.2854344,15.8037,2015
21038,0.1244242,31.6998,2015
21039,1.207994,7.2829,2015
21040,0.1483996,30.5433,2015
21041,-1.221595,21.9265,2015
21042,0.522297,10.4015,2015
21043,0.9701811,12.3252,2015
21044,-0.2088397,7.6923,2015
21045,-0.3095399,17.2218,2015
21046,-0.0721854,20.1496,2015
21047,-0.4254844,12.2352,2015
21048,-0.3789992,27.0877,2015
21049,1.554996,8.2322,2015
21050,1.680323,14.4622,2015
21051,-0.4935978,11.4514,2015
21052,0.7145143,15.1275,2015
21053,-0.1747792,11.5529,2015
21054,0.4489021,25.3246,2015
21055,0.0138298,10.299,2015
21056,-0.3568413,12.2614,2015
21057,0.602167,16.6094,2015
21058,1.098496,7.946,2015
21059,-0.1907826,11.4363,2015
21060,0.3808383,48.9018,2015
21061,2.434949,5.2077,2015
21062,-0.4337832,18.5694,2015
21063,-0.1792907,13.5368,2015
21064,0.5680146,12.7241,2015
21065,0.1466924,26.6735,2015
21066,-0.026585,7.9757,2015
21067,-0.0880098,10.4532,2015
21068,1.243698,9.6308,2015
21069,0.032734,22.423,2015
21070,0.6764435,21.6717,2015
21071,-0.2468444,15.0277,2015
21072,2.140188,6.9297,2015
21073,-0.2842349,9.9491,2015
21074,-0.8459478,24.5937,2015
21075,0.7939759,12.5455,2015
21076,0.3017394,20.3187,2015
21077,2.273653,5.457,2015
21078,1.38894,5.6571,2015
21079,-0.369068,20.3052,2015
21080,1.026882,15.3786,2015
